Palm_Position_X;Palm_Position_Y;Palm_Position_Z;Valid;Thumb;Spread;w01;w02;w03;w11;w12;w13;w21;w22;w23;w31;w32;w33;rock;paper;scissors
18,766245;198,23596;-11,801907;1;119,17129;27,068743;64,50271;76,45273;48,496777;78,87373;103,1771;66,110016;77,66441;105,58414;69,58217;69,37055;101,424416;66,054375;1;0;0
18,794943;198,14523;-11,747906;1;119,8157;26,082775;64,82061;76,936806;48,42343;78,74532;102,66121;65,09138;77,585754;105,061615;68,55259;69,2784;100,903625;65,092316;1;0;0
18,819956;198,12944;-11,676498;1;120,371346;25,169165;65,08166;77,38023;48,309326;78,60951;102,181076;64,19242;77,50745;104,608894;67,66205;69,195755;100,46211;64,2463;1;0;0
18,840256;198,45935;-11,6543;1;119,15534;27,006723;64,6325;76,2965;48,122486;78,99003;102,95741;66,42485;77,899956;105,49777;70,0445;69,68583;101,53618;66,43471;1;0;0
18,847576;198,69263;-11,649245;1;117,707054;29,186258;64,12409;75,01545;48,1073;79,382805;103,87124;68,89002;78,265205;106,46783;72,60617;70,12858;102,64373;68,83072;1;0;0
18,863255;198,83191;-11,622033;1;116,18817;31,312712;63,53554;73,78583;48,14413;79,697945;104,786964;71,3018;78,566284;107,43594;75,08347;70,49702;103,72115;71,16833;1;0;0
18,881865;198,67577;-11,550619;1;116,132126;30,866035;63,401756;74,03549;48,541466;79,392136;104,59031;70,67354;78,331116;107,235214;74,46609;70,227066;103,46578;70,718796;1;0;0
18,872276;198,53032;-11,475611;1;116,56703;29,887201;63,501648;74,57406;48,76491;79,0898;104,14662;69,588104;78,08681;106,78272;73,37111;69,95124;102,95174;69,737915;1;0;0
18,824644;198,82837;-11,461798;1;115,77291;31,307917;63,10543;73,88417;48,464134;79,384514;104,92375;71,16247;78,26357;107,59047;74,97278;70,128105;103,72522;71,16786;1;0;0
18,832195;198,99585;-11,442687;1;114,21623;33,38062;62,412495;72,792694;48,57627;79,639206;105,92792;73,48858;78,5006;108,64479;77,347946;70,41191;104,868195;73,39878;1;0;0
18,851498;198,86232;-11,382518;1;114,093994;32,909504;62,271538;73,04376;48,991634;79,28591;105,70299;72,79877;78,225685;108,40981;76,661224;70,097336;104,561516;72,88568;1;0;0
18,846416;198,7925;-11,335358;1;114,39942;31,90149;62,288677;73,605545;49,40874;78,918655;105,256744;71,68615;77,9329;107,96466;75,53019;69,769196;104,044495;71,86504;1;0;0
18,794039;199,1646;-11,322791;1;113,5452;33,25233;61,83524;72,9637;49,09554;79,16195;106,00604;73,17328;78,07089;108,753876;77,05189;69,89943;104,80136;73,22651;1;0;0
18,76715;199,39484;-11,308751;1;112,2222;34,997704;61,24307;72,01505;48,914978;79,35956;106,83527;75,066925;78,16726;109,60449;78,944595;69,9869;105,61564;74,97608;1;0;0
18,77108;199,32935;-11,256862;1;112,22737;34,39015;61,230934;72,30244;49,231747;79,00245;106,49779;74,19612;77,89559;109,23947;78,07834;69,67953;105,16885;74,27205;1;0;0
18,765757;199,28506;-11,199078;1;112,55974;33,349037;61,270077;72,89527;49,748253;78,65183;106,046394;73,03007;77,629486;108,77325;76,88767;69,38486;104,64048;73,19416;1;0;0
18,762579;199,31737;-11,150213;1;113,14195;32,149082;61,503334;73,520546;50,013313;78,38671;105,46149;71,73019;77,43013;108,18532;75,56696;69,158936;104,01104;71,965126;1;0;0
18,735785;199,64624;-11,160986;1;112,31706;33,334614;61,15154;72,89046;49,65862;78,66046;106,02554;73,233826;77,720604;108,85515;77,1888;69,513214;104,84704;73,43982;1;0;0
18,713549;199,93341;-11,15402;1;111,190956;34,820587;60,782482;71,982025;49,344902;78,92996;106,60746;74,97733;77,989655;109,52462;79,015625;69,83029;105,64803;75,144;1;0;0
18,686356;200,17096;-11,133602;1;110,212105;36,154945;60,491264;71,16923;49,00537;79,169075;107,12883;76,50746;78,21277;110,09531;80,594;70,09326;106,31736;76,61553;1;0;0
18,675817;200,12012;-11,0991;1;110,315765;35,487473;60,57804;71,45792;49,373062;78,86532;106,73669;75,57242;77,956635;109,649475;79,6233;69,791145;105,768166;75,80296;1;0;0
18,658564;200,08443;-11,069654;1;111,07404;34,11911;60,955963;72,12853;49,56518;78,58465;106,021736;74,019135;77,72641;108,89912;78,02945;69,52402;104,92853;74,31703;1;0;0
18,633625;200,0883;-11,049164;1;111,887405;32,70078;61,34721;72,83795;49,76563;78,351265;105,30049;72,46939;77,53718;108,15852;76,44168;69,30373;104,123604;72,82093;1;0;0
18,608572;200,15808;-11,01819;1;112,8428;31,239342;61,829426;73,56425;49,785828;78,16827;104,54708;70,89162;77,38775;107,39548;74,83644;69,12678;103,31145;71,28703;1;0;0
18,561695;200,46666;-11,046601;1;112,39418;32,114525;61,74465;73,05346;49,273655;78,50946;104,913895;72,03957;77,71931;107,86352;76,103226;69,51215;103,931816;72,40926;1;0;0
18,52552;200,66383;-11,067244;1;111,56371;33,459206;61,531578;72,26724;48,935104;78,8517;105,47619;73,59034;78,0226;108,48274;77,724976;69,85353;104,66;73,90049;1;0;0
18,531916;200,5896;-11,057349;1;112,00145;32,68596;61,762493;72,67065;49,104267;78,64994;105,088875;72,562035;77,847595;108,04181;76,666145;69,6435;104,13409;72,96871;1;0;0
18,483421;200,81229;-11,093816;1;111,85786;33,36721;61,73731;72,328316;48,50928;78,95099;105,450676;73,3492;78,02153;108,41212;77,464615;69,800705;104,45095;73,62432;1;0;0
18,490438;200,68732;-11,08811;1;112,447685;32,401684;61,992073;72,886955;48,69553;78,709145;105,02554;72,11789;77,80451;107,92785;76,20994;69,55055;103,876274;72,50241;1;0;0
18,506447;200,59274;-11,074019;1;113,22732;31,139406;62,28601;73,61877;48,962048;78,45896;104,48919;70,72518;77,594025;107,35845;74,77582;69,31603;103,23979;71,15175;1;0;0
18,521505;200,58249;-11,065765;1;114,10976;29,842882;62,65383;74,34418;49,053677;78,257;103,9073;69,325195;77,426384;106,75776;73,345764;69,132324;102,59561;69,78661;1;0;0
18,527012;200,83142;-11,087966;1;113,57914;30,91429;62,502934;73,767746;48,647976;78,61838;104,40728;70,66507;77,77443;107,339516;74,7945;69,53997;103,332954;71,093575;1;0;0
18,539171;201,06998;-11,127185;1;112,64523;32,469162;62,241806;72,87983;48,414673;79,004906;105,07985;72,434006;78,11638;108,05449;76,61985;69,9241;104,1606;72,78503;1;0;0
18,571915;201,07108;-11,103957;1;113,08338;31,746399;62,496483;73,23704;48,547592;78,82618;104,69317;71,462975;77,9627;107,625824;75,62664;69,74507;103,6743;71,928665;1;0;0
18,59699;201,01482;-11,115004;1;114,10485;30,432865;62,94605;73,98289;48,545837;78,643814;104,10411;69,94899;77,80195;106,97746;74,062996;69,56308;102,96497;70,46651;1;0;0
18,616383;201,02626;-11,140659;1;115,0602;29,14872;63,321606;74,720856;48,57631;78,46074;103,54438;68,528694;77,65079;106,3829;72,59743;69,39144;102,32645;69,08175;1;0;0
18,614618;201,42096;-11,176411;1;114,896935;30,074791;63,30208;74,244095;47,912685;78,881325;104,0228;69,51175;77,94895;106,85968;73,61126;69,693085;102,80197;69,96268;1;0;0
18,66456;201,41705;-11,183105;1;115,58039;29,217764;63,604942;74,717995;47,967148;78,73075;103,614494;68,439644;77,81888;106,40385;72,50346;69,540535;102,31376;68,96665;1;0;0
18,692822;201,4051;-11,178354;1;116,59987;27,972378;64,028465;75,418785;47,942833;78,56538;103,045975;67,06782;77,676;105,785416;71,06927;69,38699;101,672844;67,59864;1;0;0
18,739004;201,45523;-11,172165;1;117,516304;26,807089;64,404915;76,058914;47,85775;78,41472;102,50219;65,81734;77,559135;105,22316;69,778946;69,2623;101,099434;66,36313;1;0;0
18,770245;201,47197;-11,160819;1;118,34551;25,748993;64,76309;76,61465;47,714706;78,28741;101,979614;64,691765;77,46095;104,688995;68,623405;69,160904;100,56214;65,25256;1;0;0
18,808699;201,48929;-11,158021;1;119,1447;24,796375;65,129715;77,11009;47,460392;78,20405;101,49995;63,66119;77,39701;104,18924;67,57666;69,09763;100,065475;64,245674;1;0;0
18,831532;201,47252;-11,1764145;1;119,98678;23,902294;65,55583;77,563255;47,099594;78,17227;101,03252;62,68325;77,35626;103,68957;66,57828;69,05329;99,57443;63,275536;1;0;0
18,854815;201,46141;-11,194196;1;120,71891;23,118055;65,95103;77,942505;46,720043;78,155785;100,602684;61,823574;77,32977;103,23435;65,710236;69,02439;99,128876;62,42946;1;0;0
18,878777;201,49884;-11,195112;1;121,28591;22,475147;66,24285;78,245026;46,435955;78,12521;100,243355;61,142693;77,30509;102,87659;65,03162;68,99838;98,783165;61,76361;1;0;0
18,8913;201,51515;-11,204831;1;121,772835;21,931286;66,50568;78,49021;46,167957;78,10484;99,927315;60,570732;77,27912;102,554436;64,45612;68,974464;98,47455;61,1948;1;0;0
18,867952;201,87396;-11,22489;1;120,80983;23,88182;66,13024;77,46104;45,96444;78,6298;100,9178;62,697727;77,65907;103,55677;66,64324;69,38526;99,49868;63,20771;1;0;0
18,886879;201,848;-11,1977215;1;121,097534;23,603195;66,25296;77,64015;45,96846;78,56485;100,79605;62,31424;77,580894;103,39407;66,24608;69,29824;99,32084;62,850937;1;0;0
18,897053;201,79852;-11,142916;1;121,461365;23,117516;66,331154;77,96952;46,08407;78,44231;100,63382;61,83657;77,46481;103,20581;65,73203;69,18255;99,11555;62,338043;1;0;0
18,886961;201,75362;-11,090565;1;121,883064;22,586624;66,51292;78,28186;46,040718;78,35462;100,401344;61,30381;77,3754;102,947876;65,17084;69,09601;98,84651;61,777416;1;0;0
18,891855;201,71878;-11,029059;1;122,240814;22,132221;66,67163;78,543785;46,014927;78,29495;100,19953;60,85576;77,316025;102,73332;64,70349;69,03564;98,62888;61,304718;1;0;0
18,87616;201,71205;-10,979884;1;122,73525;21,626415;66,94893;78,81335;45,840565;78,28795;99,94388;60,320374;77,28731;102,44544;64,139114;69,00408;98,345856;60,740578;1;0;0
18,858934;201,71689;-10,897765;1;123,25264;21,082016;67,269516;79,076836;45,561478;78,294685;99,64295;59,743923;77,26613;102,11432;63,535847;68,973076;98,01762;60,136887;1;0;0
18,827639;202,10474;-10,853024;1;122,57641;22,78894;67,05295;78,20535;45,214672;78,86411;100,53612;61,61534;77,68396;103,00177;65,42761;69,42059;98,92488;61,85525;1;0;0
18,817526;202,13295;-10,783779;1;122,99036;22,367065;67,31586;78,445564;45,096153;78,84639;100,32381;61,063393;77,63998;102,733315;64,842804;69,354614;98,63102;61,325134;1;0;0
18,815876;202,17737;-10,680391;1;123,47926;21,613123;67,65106;78,78985;44,89889;78,76614;99,8833;60,277573;77,5685;102,28483;64,04199;69,2759;98,16531;60,555454;1;0;0
18,831804;202,25713;-10,560564;1;123,78412;20,945026;67,90417;79,05851;44,72867;78,67869;99,463066;59,608974;77,49772;101,87931;63,36855;69,191795;97,7424;59,9077;1;0;0
18,838316;202,67108;-10,485811;1;122,79627;22,515884;67,66359;78,11832;44,571804;79,16406;100,09873;61,5648;77,93979;102,601234;65,39207;69,699196;98,63184;61,77456;1;0;0
18,873125;202,82028;-10,3659;1;122,88192;21,974522;67,89033;78,26609;44,406315;79,06378;99,67027;60,92662;77,85712;102,183334;64,76108;69,5904;98,17379;61,234997;0;0;0
18,912981;203,56055;-10,249744;1;122,094444;23,224157;67,8368;77,40108;43,963737;79,54458;100,087425;62,423096;78,28179;102,670135;66,26491;70,05392;98,67149;62,59107;0;0;0
19,03937;204,40445;-10,222476;1;120,97201;23,834293;68,285706;76,13317;42,84298;79,86203;99,3402;63,386684;78,89254;102,36006;67,568634;70,772865;98,5715;63,839287;0;0;0
19,185678;205,31242;-10,213273;1;119,89446;24,292402;69,05608;74,62972;41,905132;80,298256;98,19188;64,21195;79,48914;101,80205;68,72827;71,31773;98,25217;64,935585;0;0;0
19,34289;206,68802;-10,038874;1;117,20442;25,887678;67,790306;73,39023;42,05874;79,87476;98,729034;66,394226;79,452965;102,7607;71,20906;71,43613;99,32262;67,36857;0;0;0
19,511866;208,11307;-9,897959;1;116,251144;25,957104;67,62404;72,78331;40,945274;79,69242;98,20494;66,99756;79,752914;102,88266;72,26152;71,84068;99,6105;68,399704;0;0;0
19,703398;209,7381;-9,745117;1;115,30595;26,185366;67,57182;72,10117;40,316437;79,60364;97,76213;67,81743;80,05552;103,023;73,407585;72,2009;99,84346;69,44541;0;0;0
19,87343;211,70145;-9,505171;1;114,036255;27,06841;67,16275;71,345024;40,036224;79,52937;97,96619;69,19491;80,31065;103,66201;74,86761;72,53067;100,46514;70,77379;0;0;0
20,019476;213,37143;-9,27144;1;113,117935;28,089245;66,719894;71,01101;40,219746;79,652145;98,67321;70,65866;80,60903;104,56042;76,22649;72,87568;101,368744;72,017044;0;0;0
20,069773;214,83961;-8,867107;1;111,7575;29,998089;65,45988;70,77663;41,077656;79,647125;100,407196;72,98629;80,80064;106,46886;78,32396;73,09925;103,31957;73,96034;0;0;0
20,042171;216,19928;-8,184681;1;109,38104;33,05545;64,08476;69,63307;40,647003;79,79432;102,34186;76,1747;81,2551;108,59303;81,570206;73,594955;105,49459;76,90805;0;0;0
19,912403;217,30594;-7,3604603;1;105,3341;37,19392;62,82309;67,18194;38,386803;79,998314;104,04311;80,21485;81,993065;110,561806;86,18155;74,43759;107,57915;81,120674;0;0;0
19,774986;218,57431;-6,434894;1;101,88673;41,602543;61,625244;64,886765;37,422188;80,62036;106,17796;84,26866;82,687355;112,74658;90,32198;75,00616;109,77658;84,88383;0;0;0
19,670864;220,32207;-5,393139;1;97,91584;47,231396;59,97613;62,1249;37,22817;81,4699;109,09143;89,178345;83,54483;115,407646;95,201866;75,658936;112,439186;89,43846;0;0;0
19,507292;222,33083;-4,4004626;1;92,438965;54,13796;57,72906;58,399853;37,68112;82,10264;112,34159;95,21282;84,28528;118,45123;101,14721;76,17871;115,409805;95,34876;0;0;0
19,275698;224,94846;-3,1949832;1;84,95737;63,56105;54,156338;53,6327;39,8805;82,59086;117,05885;103,83588;84,87044;122,70104;109,3817;76,47798;119,44604;103,61668;0;0;0
18,982851;227,69286;-1,8326634;1;79,032616;71,72133;50,498886;50,54987;37,462227;83,055176;122,17366;111,30678;85,418205;127,09265;116,046585;77,045296;123,980095;110,475075;0;0;0
18,703077;230,95534;-0,18307133;1;74,672165;77,37193;47,013966;49,282505;32,71513;83,28702;126,56595;116,05108;85,675705;130,52054;120,3949;77,335785;127,4773;115,12606;0;0;0
18,41813;234,34058;1,1605078;1;70,63903;82,41947;44,48715;47,705894;37,762203;83,66124;129,90317;119,758545;85,765816;132,53343;123,99755;77,458824;129,31163;119,25685;0;0;0
18,109583;238,41432;2,2379897;1;72,250595;80,65987;43,58945;50,518417;47,457024;83,608315;130,92589;116,86141;85,55012;132,73886;120,971504;77,36932;129,27988;117,12645;0;0;0
17,64752;242,78561;3,4654834;1;78,61613;72,517426;43,948025;57,199753;56,032787;82,78557;129,30835;107,89862;84,540054;130,754;112,22963;76,7523;127,26947;109,524994;0;0;0
17,11666;247,31416;5,0422163;1;81,16774;67,504814;42,992126;61,335545;54,419994;80,96523;128,05882;102,26519;82,65592;129,65273;106,99936;75,54855;126,015366;105,52496;0;0;0
16,293173;251,22998;6,8007283;1;81,66496;64,08946;40,85488;64,61836;53,360153;78,16173;127,60281;98,69764;80,170135;129,54425;103,91051;73,9032;126,059555;103,40081;0;0;0
15,301597;255,64346;8,436318;1;78,82199;61,95439;37,09379;65,94098;54,044765;74,02098;126,57928;97,92759;77,26514;130,6945;103,47836;71,7828;127,444244;104,16601;0;0;0
13,93479;260,22415;10,376943;1;73,16488;60,28888;32,890232;65,21151;54,789417;69,188965;124,39249;96,81914;74,43477;131,8081;105,18266;69,496284;128,49236;107,0024;0;0;0
12,776126;263,5431;12,695052;1;66,298965;59,7093;28,8498;62,406174;53,210293;63,588345;121,1285;97,4104;72,74964;134,04749;109,80436;68,05394;130,33559;112,484795;0;0;0
10,949747;266,53436;14,5633745;1;59,809174;57,034775;25,0898;59,018845;52,984253;55,8135;115,33021;96,15063;71,15354;136,10188;114,845604;66,629196;132,1532;118,13415;0;0;0
8,628841;269,68094;16,359919;1;54,461826;43,447487;22,526485;55,354897;52,23176;44,23071;97,698265;96,92137;68,081345;133,22939;117,976135;65,007645;130,94565;122,08838;0;0;0
6,52729;273,32635;18,560385;1;44,657623;34,347897;19,544535;47,814896;49,135418;35,918713;81,06587;96,63185;66,14844;132,74307;126,70373;64,43891;131,32626;131,1121;0;0;0
4,1782007;276,5507;20,130241;1;33,536736;18,84688;16,583338;38,76435;37,873844;27,154575;57,451557;78,699905;64,87364;133,58128;137,27031;66,96643;134,39566;142,4787;0;0;0
2,2389746;278,44128;22,403667;1;28,745699;8,837602;15,77256;32,053688;31,171085;24,180609;40,349987;40,746742;66,21432;132,94795;145,08192;70,429726;135,42912;149,43213;0;0;0
0,8128155;279,71997;25,261345;1;23,382113;11,566538;13,595739;23,027899;21,18821;23,348839;31,863102;23,619411;70,83071;140,96085;154,003;70,75395;136,84877;153,96423;0;0;0
-0,67700124;280,8111;27,32097;1;21,099915;13,267289;12,263229;15,413907;13,820753;23,079536;25,705307;18,361086;74,024635;144,11218;160,86458;71,07687;137,73276;157,58702;0;0;0
-2,2388997;282,38922;29,299006;1;21,523476;13,9583235;10,750778;11,791441;10,027053;22,422892;23,636223;17,017052;75,68594;145,33514;163,25035;71,196;138,56369;159,09917;0;0;0
-4,0742574;282,91342;31,145735;1;23,592207;15,30369;9,110676;8,989004;7,9263244;21,822771;22,598349;18,575823;76,38082;145,11134;163,78532;71,02921;138,5205;159,53171;0;0;0
-5,6295376;283,19617;33,062172;1;25,712517;12,967929;7,648808;7,931524;7,1331143;20,98131;18,93647;17,50132;76,82621;144,99911;164,06888;70,77209;138,68933;160,03731;0;0;1
-6,79165;283,3316;35,15509;1;28,251705;12,295168;6,442416;7,6473966;6,3767667;20,45648;17,914848;15,205328;77,13545;144,47278;164,17001;70,59214;138,43573;159,96222;0;0;1
-7,7254806;283,47028;37,224564;1;31,62656;11,300103;5,673954;8,7642565;7,1635222;19,596125;17,40853;13,899334;77,04594;143,97002;162,97243;70,1871;137,95915;158,5171;0;0;1
-8,507331;283,70963;39,192577;1;36,403427;11,935979;3,9000325;8,946984;8,941054;17,507622;16,933922;12,858281;76,1121;144,20387;161,1411;69,22718;137,83594;156,26503;0;0;1
-9,52273;283,61353;40,901653;1;40,796318;13,388738;2,7128878;8,359404;9,9365015;16,537231;15,093429;13,117605;75,39488;144,06483;160,39282;68,564705;137,66216;155,32658;0;0;1
-10,366971;283,557;42,43175;1;43,748016;14,45499;1,9597459;8,538493;9,496059;16,312414;15,551243;13,698146;74,801544;143,97313;159,77264;68,02343;137,29153;154,45042;0;0;1
-11,13948;283,73203;43,83688;1;44,224155;16,62944;1,2434826;7,499989;9,061846;17,295626;16,673037;15,440071;74,52551;143,26674;159,43619;68,02068;136,08063;153,51328;0;0;1
-11,773033;284,11694;45,004963;1;43,9635;18,406618;0,7149112;7,167629;7,5953565;18,581665;18,494574;17,953787;74,344025;142,39047;158,6796;68,01409;134,82231;152,19743;0;0;1
-12,119058;284,3835;46,164684;1;43,28502;18,826996;0,5428462;7,3596478;6,091235;19,199339;19,632656;19,81424;74,280334;141,82385;157,94418;67,96892;133,75891;150,95717;0;0;1
-12,274449;283,83887;47,007355;1;42,345085;19,82405;0,55531895;7,1924114;5,0748553;20,309097;21,329727;22,605715;74,24239;141,23909;157,46837;67,93406;132,82448;149,99269;0;0;1
-12,266697;282,79288;47,56997;1;41,75725;21,078445;1,1250056;6,831189;4,17753;21,106724;22,385798;23,979198;73,769005;140,31462;157,11873;67,62672;131,7226;149,18275;0;0;1
-12,208142;281,2141;47,75931;1;41,57049;22,153822;1,8402622;6,0137606;3,5557826;21,601568;23,26508;23,891527;73,3488;139,51373;156,996;67,35053;130,96483;148,86221;0;0;1
-12,069099;279,09476;47,76881;1;41,830498;22,611942;2,7448082;5,1760807;2,7789695;21,2945;23,645855;24,141268;72,93573;139,05957;156,79233;67,11766;130,54182;148,61661;0;0;1
-11,898306;276,7092;47,521427;1;42,25177;22,465435;3,6533947;4,454126;2,0602307;20,527655;23,291601;22,465425;72,56542;139,0688;156,8883;66,86501;130,56892;148,78616;0;0;1
-11,646814;274,1581;47,04189;1;42,17907;22,565329;4,547561;3,8346128;0,86320764;20,406792;23,453863;22,6382;72,21759;139,37418;157,04779;66,57293;130,79903;149,10222;0;0;1
-11,359771;271,3422;46,187332;1;41,721794;23,165354;5,07362;4,098111;0,49138469;20,757975;24,19861;24,56423;71,94037;139,24712;156,78572;66,29117;130,54337;148,81882;0;0;1
-10,942832;268,18243;45,17225;1;41,003838;23,463213;5,3497653;5,216879;1,0945004;21,15695;24,867912;26,63839;71,68924;139,04655;156,39188;66,113976;130,26572;148,27477;0;0;1
-10,288829;264,8252;43,836685;1;41,51583;23,517653;5,8020797;6,1972947;1,7299745;20,399454;24,910276;26,687258;71,06571;138,81172;155,59073;65,428856;130,07518;147,57277;0;0;1
-9,7640915;261,68063;42,65803;1;41,296734;23,47779;5,6233315;5,862807;2,0139227;20,690237;25,136946;25,814022;70,968285;139,22012;156,06467;65,382675;130,76761;148,62914;0;0;1
-9,232282;258,2993;41,318054;1;40,62443;23,316875;5,056445;5,873062;2,9019823;21,434973;25,706055;23,316875;71,20878;139,71445;156,45706;65,542496;131,5184;149,6052;0;0;1
-8,57471;254,71251;39,97404;1;39,540543;24,071583;4,445895;5,9684105;3,7356496;23,16662;27,165266;24,071566;71,509026;139,9249;156,64534;65,786156;132,05743;150,22249;0;0;1
-7,8156576;250,40775;38,623734;1;37,813034;32,36169;4,3664145;5,662924;4,0308003;22,285824;36,33501;32,3617;71,73949;141,03503;157,28079;65,90846;133,3445;151,38353;0;0;1
-7,036226;245,8337;37,2627;1;37,505714;45,95069;4,476147;5,209399;4,0684714;21,156363;49,95086;45,950687;71,90356;141,90257;157,54613;65,92785;134,28716;152,19359;0;0;1
-6,0746627;241,11467;35,621452;1;38,173527;63,287228;4,7108955;5,1390023;4,3790455;17,395319;67,44331;63,287216;71,31028;142,38863;157,36546;65,41523;134,76208;152,31335;0;0;1
-5,1574926;236,37637;34,108837;1;39,4163;74,67058;5,3035235;5,1158457;4,6755424;12,975217;78,88106;74,670586;70,58051;142,89386;157,01944;64,73309;135,06589;152,29259;0;0;1
-4,3519187;232,2139;32,91143;1;40,827457;69,80384;5,8983727;5,024104;5,115003;10,663632;73,8557;69,80385;69,68988;143,05803;156,824;64,03609;135,31018;152,47777;0;0;1
-3,524092;228,38095;32,054413;1;42,158882;31,968203;6,828317;4,773355;5,5288935;15,05711;35,012833;81,39182;68,73672;143,09128;156,54002;63,30824;135,48535;152,57639;0;0;1
-2,670359;225,22437;31,276096;1;43,4521;27,817585;7,612906;4,592821;6,0415015;16,146784;30,34123;30,837147;67,75938;142,62314;156,3753;62,591118;135,31136;152,63698;0;0;1
-1,7669026;222,24083;30,650364;1;43,987453;27,755213;8,03116;4,519564;6,228472;16,540028;30,004372;31,671007;67,271355;141,6578;156,22028;62,21236;134,41212;152,45467;0;0;1
-0,7840302;219,23705;29,958048;1;43,97271;30,636217;8,295951;4,321462;5,9253955;16,915867;32,90546;36,49087;67,180664;141,32713;156,12029;62,06972;134,00476;152,41591;0;0;1
0,0757791;217,02634;29,294714;1;44,141315;31,007591;8,515853;4,416856;5,9199677;17,415663;33,188335;37,102108;66,94918;140,65686;155,91321;61,86549;133,2204;152,07541;0;0;1
0,9680076;214,73015;28,64028;1;44,113228;31,864666;8,699921;4,2942286;5,903422;17,825392;33,976078;38,0851;66,92886;140,43779;155,8264;61,76754;132,85822;151,99788;0;0;1
1,7882353;213,08412;28,187437;1;43,90211;33,289204;8,748598;4,305252;5,9615755;17,875004;35,514755;40,162952;67,11192;140,75536;155,87808;61,701046;132,99132;152,08333;0;0;1
2,746277;212,19772;27,919527;1;43,747837;35,588226;8,872721;4,2031417;5,934882;18,13865;37,916428;46,81922;67,15859;141,57385;155,96422;61,465317;133,72002;152,31644;0;0;1
3,239106;211,28645;27,81373;1;43,367924;37,48984;8,821027;4,020488;5,8774323;18,288242;39,842026;47,996044;67,43532;142,16064;156,21979;61,499836;134,2552;152,68231;0;0;1
3,671921;210,65407;27,69193;1;43,19722;37,618942;8,807899;3,9850175;5,9431996;18,387432;39,96625;48,02743;67,67067;142,61186;156,47142;61,517097;134,5987;152,94316;0;0;1
3,9420412;210,26654;27,506712;1;43,058743;37,323936;8,678694;4,053136;6,0190716;18,428444;39,6996;47,09386;67,920235;142,89317;156,74176;61,594955;134,81165;153,15347;0;0;1
4,314187;210,0588;27,54638;1;42,37915;37,77521;8,278181;4,198666;5,9936147;19,112385;40,369495;47,840626;68,463806;143,55702;157,08908;61,946175;135,62573;153,58463;0;0;1
4,350033;210,04967;27,483372;1;41,92573;37,438717;7,9336267;4,1894674;5,958977;19,777716;40,098026;47,942978;68,96319;144,10997;157,44212;62,26612;136,28836;153,97427;0;0;1
4,437389;210,38872;27,539927;1;41,646732;37,16894;7,7005405;4,1855855;5,9367976;20,353985;39,870255;48,4921;69,38167;144,58057;157,6745;62,54366;136,8463;154,22935;0;0;1
4,4974713;210,654;27,576931;1;41,42607;36,075382;7,453036;4,128392;5,9309506;20,788624;38,744286;48,248383;69,74666;144,8213;157,8757;62,79899;137,18985;154,43643;0;0;1
4,649353;210,85681;27,557648;1;41,071266;35,8455;7,3247204;4,000565;5,8571205;21,024473;38,49662;48,314415;70,05433;145,06616;158,00479;63,064327;137,58197;154,6001;0;0;1
4,6297693;211,03574;27,616001;1;40,869343;35,09017;7,148389;4,008585;5,812779;21,208033;37,75336;48,03623;70,295395;145,14651;158,16597;63,29115;137,7857;154,7211;0;0;1
4,6305466;211,22491;27,587479;1;40,791176;34,052723;6,9983234;4,003403;5,7065372;21,380594;36,695053;47,290993;70,52009;145,11777;158,27313;63,496826;137,82442;154,77197;0;0;1
4,6086473;211,50908;27,59997;1;40,866608;33,150356;6,8839593;3,9700508;5,612028;21,462244;35,749546;46,28261;70,65707;145,05222;158,29625;63,623276;137,81023;154,77478;0;0;1
4,584682;212,09726;27,57251;1;40,87074;32,47443;6,7301555;4,1036987;5,6688733;21,48109;35,149723;45,62767;70,775185;145,0912;158,32047;63,744278;137,83168;154,7116;0;0;1
4,5069785;212,50351;27,569677;1;40,81687;32,206512;6,5433474;4,135975;5,6497226;21,446297;34,909855;44,65437;70,90322;145,03247;158,3478;63,879898;137,78798;154,68263;0;0;1
4,4069567;212,8432;27,516565;1;40,754925;31,988768;6,3805785;4,1392884;5,5955205;21,279175;34,695892;43,495995;71,04843;144,90132;158,3789;64,01501;137,69652;154,66792;0;0;1
4,2623954;213,119;27,44101;1;40,662636;32,296722;6,264755;4,0930905;5,5194926;21,027462;35,000835;42,501114;71,175285;144,77258;158,4091;64,14707;137,61888;154,6709;0;0;1
4,102591;213,39034;27,375425;1;40,60585;32,369804;6,174507;4,0560822;5,498219;20,850328;35,051296;41,77932;71,23498;144,58711;158,44235;64,231964;137,48769;154,66988;0;0;1
3,9425;213,61089;27,179846;1;40,83257;31,782578;6,1246796;4,136922;5,546341;20,36283;34,418724;42,334953;71,158134;144,69844;158,48875;64,17972;137,4952;154,61432;0;0;1
3,7623343;213,97847;27,11836;1;40,726917;32,508797;6,1281033;4,0406027;5,5373588;20,36701;35,12689;43,045094;71,27359;144,6015;158,46878;64,31519;137,47984;154,61281;0;0;1
3,5476925;214,35689;27,061394;1;40,692272;32,890015;6,1594386;3,9372118;5,4089603;20,391382;35,461998;43,221764;71,3275;144,41591;158,44241;64,4103;137,31099;154,59047;0;0;1
3,384269;214,71443;27,03951;1;40,73762;33,412834;6,207662;3,8133621;5,2536325;20,318737;35,925602;43,092075;71,362686;144,22551;158,34674;64,49877;137,12605;154,53653;0;0;1
